"f_21:0","f_21:1","f_21:2","Points:0","Points:1","Points:2"
-0.27605,0.96528,0,1.74,1.66,0
-0.19916,0.70421,0,1.75,1.66,0
-0.12281,0.42837,0,1.76,1.66,0
-0.051508,0.15486,0,1.77,1.66,0
0.011825,-0.10186,0,1.78,1.66,0
0.065671,-0.33067,0,1.79,1.66,0
0.10969,-0.524,0,1.8,1.66,0
0.14443,-0.67768,0,1.81,1.66,0
0.17095,-0.7906,0,1.82,1.66,0
0.19063,-0.86414,0,1.83,1.66,0
0.20486,-0.90154,0,1.84,1.66,0
0.21494,-0.90727,0,1.85,1.66,0
0.22193,-0.88652,0,1.86,1.66,0
0.22668,-0.84469,0,1.87,1.66,0
0.22972,-0.78705,0,1.88,1.66,0
0.23139,-0.71848,0,1.89,1.66,0
0.23183,-0.64328,0,1.9,1.66,0
0.23105,-0.56511,0,1.91,1.66,0
0.22895,-0.48694,0,1.92,1.66,0
0.22543,-0.41107,0,1.93,1.66,0
0.22036,-0.33921,0,1.94,1.66,0
0.21366,-0.27254,0,1.95,1.66,0
0.2053,-0.21179,0,1.96,1.66,0
0.18767,-0.1829,0,1.97,1.65,0
0.1953,-0.15731,0,1.97,1.66,0
0.1771,-0.13172,0,1.98,1.65,0
0.18373,-0.10917,0,1.98,1.66,0
0.16513,-0.086859,0,1.99,1.65,0
0.17075,-0.067233,0,1.99,1.66,0
0.15654,-0.0312,0,2,1.66,0
-0.28966,1.053,0,1.66,1.67,0
-0.17669,0.80913,0,1.65,1.67,0
-0.37868,1.2516,0,1.67,1.67,0
-0.43768,1.389,0,1.68,1.67,0
-0.4643,1.4546,0,1.69,1.67,0
-0.45971,1.4444,0,1.7,1.67,0
-0.4279,1.3608,0,1.71,1.67,0
-0.37476,1.2119,0,1.72,1.67,0
-0.30706,1.0105,0,1.73,1.67,0
-0.23156,0.77207,0,1.74,1.67,0
-0.1543,0.51309,0,1.75,1.67,0
-0.080155,0.24963,0,1.76,1.67,0
-0.012595,-0.0039866,0,1.77,1.67,0
0.046274,-0.23606,0,1.78,1.67,0
0.095574,-0.43791,0,1.79,1.67,0
0.13539,-0.60404,0,1.8,1.67,0
0.16652,-0.73188,0,1.81,1.67,0
0.19013,-0.82143,0,1.82,1.67,0
0.20758,-0.87474,0,1.83,1.67,0
0.22019,-0.89536,0,1.84,1.67,0
0.22915,-0.88779,0,1.85,1.67,0
0.23539,-0.85705,0,1.86,1.67,0
0.23962,-0.8082,0,1.87,1.67,0
0.24227,-0.74612,0,1.88,1.67,0
0.24359,-0.67527,0,1.89,1.67,0
0.24365,-0.59954,0,1.9,1.67,0
0.24241,-0.52217,0,1.91,1.67,0
0.23976,-0.44579,0,1.92,1.67,0
0.23558,-0.37242,0,1.93,1.67,0
0.22974,-0.30351,0,1.94,1.67,0
0.22219,-0.24005,0,1.95,1.67,0
0.21289,-0.1826,0,1.96,1.67,0
0.2019,-0.1314,0,1.97,1.67,0
0.18932,-0.086454,0,1.98,1.67,0
0.1753,-0.047549,0,1.99,1.67,0
0.16007,-0.014354,0,2,1.67,0
0.14385,0.013552,0,2.01,1.67,0
-0.049156,0.53955,0,1.64,1.67,0
-0.29763,1.0419,0,1.65,1.68,0
-0.38036,1.2152,0,1.66,1.68,0
-0.43768,1.3389,0,1.67,1.68,0
-0.46644,1.4027,0,1.68,1.68,0
-0.46654,1.4011,0,1.69,1.68,0
-0.44058,1.3342,0,1.7,1.68,0
-0.39313,1.2071,0,1.71,1.68,0
-0.32999,1.0291,0,1.72,1.68,0
-0.25728,0.81285,0,1.73,1.68,0
-0.18084,0.5725,0,1.74,1.68,0
-0.10562,0.32255,0,1.75,1.68,0
-0.035449,0.076556,0,1.76,1.68,0
0.02712,-0.15377,0,1.77,1.68,0
0.080719,-0.35921,0,1.78,1.68,0
0.125,-0.53328,0,1.79,1.68,0
0.16038,-0.67223,0,1.8,1.68,0
0.18782,-0.77482,0,1.81,1.68,0
0.20853,-0.84196,0,1.82,1.68,0
0.22382,-0.87619,0,1.83,1.68,0
0.23489,-0.88126,0,1.84,1.68,0
0.24279,-0.8616,0,1.85,1.68,0
0.24831,-0.82198,0,1.86,1.68,0
0.25203,-0.76712,0,1.87,1.68,0
0.25428,-0.7015,0,1.88,1.68,0
0.25521,-0.62913,0,1.89,1.68,0
0.25483,-0.5535,0,1.9,1.68,0
0.25306,-0.47747,0,1.91,1.68,0
0.24978,-0.40333,0,1.92,1.68,0
0.24485,-0.33282,0,1.93,1.68,0
0.23818,-0.26715,0,1.94,1.68,0
0.2297,-0.20713,0,1.95,1.68,0
0.21942,-0.15317,0,1.96,1.68,0
0.2074,-0.10542,0,1.97,1.68,0
0.19378,-0.063781,0,1.98,1.68,0
0.17873,-0.028004,0,1.99,1.68,0
0.16248,0.0022799,0,2,1.68,0
0.14529,0.027508,0,2.01,1.68,0
0.12743,0.048156,0,2.02,1.68,0
-0.43664,1.2965,0,1.66,1.69,0
-0.3845,1.1925,0,1.65,1.69,0
-0.46431,1.3512,0,1.67,1.69,0
-0.46655,1.3507,0,1.68,1.69,0
-0.44478,1.2935,0,1.69,1.69,0
-0.40238,1.1825,0,1.7,1.69,0
-0.34403,1.0242,0,1.71,1.69,0
-0.27509,0.82843,0,1.72,1.69,0
-0.2009,0.60707,0,1.73,1.69,0
-0.12627,0.37272,0,1.74,1.69,0
-0.055131,0.13775,0,1.75,1.69,0
0.0096591,-0.086656,0,1.76,1.69,0
0.06635,-0.29118,0,1.77,1.69,0
0.11419,-0.46879,0,1.78,1.69,0
0.15324,-0.61488,0,1.79,1.69,0
0.18416,-0.7272,0,1.8,1.69,0
0.208,-0.80559,0,1.81,1.69,0
0.22595,-0.85162,0,1.82,1.69,0
0.23921,-0.8682,0,1.83,1.69,0
0.24886,-0.85914,0,1.84,1.69,0
0.25578,-0.82875,0,1.85,1.69,0
0.26064,-0.78148,0,1.86,1.69,0
0.26386,-0.72171,0,1.87,1.69,0
0.26568,-0.65347,0,1.88,1.69,0
0.26617,-0.58038,0,1.89,1.69,0
0.26528,-0.5055,0,1.9,1.69,0
0.26291,-0.43135,0,1.91,1.69,0
0.25891,-0.35989,0,1.92,1.69,0
0.25316,-0.29258,0,1.93,1.69,0
0.24558,-0.23044,0,1.94,1.69,0
0.23611,-0.17407,0,1.95,1.69,0
0.2248,-0.12378,0,1.96,1.69,0
0.21173,-0.079598,0,1.97,1.69,0
0.19705,-0.041369,0,1.98,1.69,0
0.18097,-0.0087935,0,1.99,1.69,0
0.16372,0.018524,0,2,1.69,0
0.1456,0.041036,0,2.01,1.69,0
0.12687,0.059224,0,2.02,1.69,0
0.1092,0.064718,0,2.03,1.68,0
0.10784,0.073573,0,2.03,1.69,0
0.09087,0.077674,0,2.04,1.68,0
0.088793,0.084559,0,2.04,1.69,0
0.072714,0.08749,0,2.05,1.68,0
0.070003,0.092633,0,2.05,1.69,0
0.054979,0.0946,0,2.06,1.68,0
0.051716,0.098215,0,2.06,1.69,0
0.034155,0.10169,0,2.07,1.69,0
-0.45747,1.2995,0,1.66,1.7,0
-0.45973,1.2945,0,1.67,1.7,0
-0.44059,1.2413,0,1.68,1.7,0
-0.40238,1.1412,0,1.69,1.7,0
-0.34876,0.99868,0,1.7,1.7,0
-0.28419,0.82116,0,1.71,1.7,0
-0.21338,0.61815,0,1.72,1.7,0
-0.14079,0.40036,0,1.73,1.7,0
-0.070259,0.17872,0,1.74,1.7,0
-0.0047674,-0.03647,0,1.75,1.7,0
0.053671,-0.23622,0,1.76,1.7,0
0.10397,-0.41333,0,1.77,1.7,0
0.14587,-0.56269,0,1.78,1.7,0
0.17973,-0.68127,0,1.79,1.7,0
0.20637,-0.76801,0,1.8,1.7,0
0.22682,-0.82361,0,1.81,1.7,0
0.24222,-0.85015,0,1.82,1.7,0
0.25365,-0.85074,0,1.83,1.7,0
0.26203,-0.82914,0,1.84,1.7,0
0.26808,-0.78947,0,1.85,1.7,0
0.27232,-0.73586,0,1.86,1.7,0
0.27505,-0.6723,0,1.87,1.7,0
0.27641,-0.60242,0,1.88,1.7,0
0.27639,-0.5294,0,1.89,1.7,0
0.27492,-0.45593,0,1.9,1.7,0
0.27185,-0.38418,0,1.91,1.7,0
0.26705,-0.31581,0,1.92,1.7,0
0.26041,-0.25204,0,1.93,1.7,0
0.25184,-0.19367,0,1.94,1.7,0
0.24134,-0.14116,0,1.95,1.7,0
0.22895,-0.094677,0,1.96,1.7,0
0.21481,-0.054177,0,1.97,1.7,0
0.19907,-0.019436,0,1.98,1.7,0
0.18197,0.0098854,0,1.99,1.7,0
0.16376,0.034205,0,2,1.7,0
0.14474,0.053984,0,2.01,1.7,0
0.1252,0.069706,0,2.02,1.7,0
0.10544,0.081848,0,2.03,1.7,0
0.085746,0.090875,0,2.04,1.7,0
0.066399,0.097224,0,2.05,1.7,0
0.047642,0.1013,0,2.06,1.7,0
0.029693,0.10347,0,2.07,1.7,0
0.012736,0.10406,0,2.08,1.7,0
-0.42793,1.1788,0,1.67,1.71,0
-0.44562,1.232,0,1.66,1.71,0
-0.39316,1.0855,0,1.68,1.71,0
-0.34405,0.95527,0,1.69,1.71,0
-0.2842,0.79345,0,1.7,1.71,0
-0.21761,0.60759,0,1.71,1.71,0
-0.14828,0.40651,0,1.72,1.71,0
-0.079778,0.19958,0,1.73,1.71,0
-0.015053,-0.0039726,0,1.74,1.71,0
0.043753,-0.19581,0,1.75,1.71,0
0.095319,-0.36891,0,1.76,1.71,0
0.13909,-0.51793,0,1.77,1.71,0
0.17516,-0.63936,0,1.78,1.71,0
0.20409,-0.73145,0,1.79,1.71,0
0.22674,-0.79413,0,1.8,1.71,0
0.24413,-0.8287,0,1.81,1.71,0
0.25728,-0.83759,0,1.82,1.71,0
0.2671,-0.82399,0,1.83,1.71,0
0.27437,-0.79156,0,1.84,1.71,0
0.27965,-0.74415,0,1.85,1.71,0
0.2833,-0.68555,0,1.86,1.71,0
0.28553,-0.61935,0,1.87,1.71,0
0.28638,-0.54878,0,1.88,1.71,0
0.28579,-0.47662,0,1.89,1.71,0
0.28365,-0.4052,0,1.9,1.71,0
0.2798,-0.33635,0,1.91,1.71,0
0.27411,-0.27147,0,1.92,1.71,0
0.26649,-0.21154,0,1.93,1.71,0
0.25687,-0.15717,0,1.94,1.71,0
0.24529,-0.10868,0,1.95,1.71,0
0.23181,-0.066136,0,1.96,1.71,0
0.21658,-0.029398,0,1.97,1.71,0
0.19979,0.0018041,0,1.98,1.71,0
0.1817,0.027843,0,1.99,1.71,0
0.16257,0.049153,0,2,1.71,0
0.1427,0.066204,0,2.01,1.71,0
0.12241,0.079472,0,2.02,1.71,0
0.10199,0.089429,0,2.03,1.71,0
0.081733,0.096524,0,2.04,1.71,0
0.061913,0.10118,0,2.05,1.71,0
0.042772,0.10378,0,2.06,1.71,0
0.024524,0.10468,0,2.07,1.71,0
0.0073454,0.10419,0,2.08,1.71,0
-0.0030786,0.10336,0,2.09,1.7,0
-0.0086199,0.10257,0,2.09,1.71,0
-0.017635,0.10162,0,2.1,1.7,0
-0.023264,0.10008,0,2.1,1.71,0
-0.036512,0.096896,0,2.11,1.71,0
-0.3748,1.0168,0,1.67,1.72,0
-0.40663,1.106,0,1.66,1.72,0
-0.33002,0.89596,0,1.68,1.72,0
-0.27512,0.7476,0,1.69,1.72,0
-0.21339,0.57748,0,1.7,1.72,0
-0.14829,0.39273,0,1.71,1.72,0
-0.083031,0.20123,0,1.72,1.72,0
-0.020404,0.010956,0,1.73,1.72,0
0.037439,-0.17054,0,1.74,1.72,0
0.089042,-0.33669,0,1.75,1.72,0
0.13364,-0.4822,0,1.76,1.72,0
0.17107,-0.60329,0,1.77,1.72,0
0.20165,-0.69777,0,1.78,1.72,0
0.22607,-0.76492,0,1.79,1.72,0
0.24517,-0.80541,0,1.8,1.72,0
0.25988,-0.82099,0,1.81,1.72,0
0.27109,-0.81426,0,1.82,1.72,0
0.27955,-0.78841,0,1.83,1.72,0
0.28586,-0.74691,0,1.84,1.72,0
0.29044,-0.69332,0,1.85,1.72,0
0.29353,-0.63109,0,1.86,1.72,0
0.29523,-0.56339,0,1.87,1.72,0
0.29551,-0.49307,0,1.88,1.72,0
0.29426,-0.42253,0,1.89,1.72,0
0.29135,-0.35377,0,1.9,1.72,0
0.28664,-0.2883,0,1.91,1.72,0
0.27998,-0.22727,0,1.92,1.72,0
0.27131,-0.17145,0,1.93,1.72,0
0.2606,-0.12128,0,1.94,1.72,0
0.24789,-0.076946,0,1.95,1.72,0
0.2333,-0.038418,0,1.96,1.72,0
0.21698,-0.0054948,0,1.97,1.72,0
0.19917,0.022143,0,1.98,1.72,0
0.18012,0.044895,0,1.99,1.72,0
0.16012,0.063208,0,2,1.72,0
0.13947,0.077554,0,2.01,1.72,0
0.1185,0.088402,0,2.02,1.72,0
0.097502,0.096213,0,2.03,1.72,0
0.076767,0.10142,0,2.04,1.72,0
0.056564,0.10443,0,2.05,1.72,0
0.037131,0.10561,0,2.06,1.72,0
0.018674,0.10529,0,2.07,1.72,0
0.0013622,0.10375,0,2.08,1.72,0
-0.014668,0.10127,0,2.09,1.72,0
-0.029317,0.098052,0,2.1,1.72,0
-0.042518,0.094286,0,2.11,1.72,0
-0.048322,0.093209,0,2.12,1.71,0
-0.054236,0.090132,0,2.12,1.72,0
-0.064466,0.08572,0,2.13,1.72,0
-0.30711,0.8223,0,1.67,1.73,0
-0.34761,0.93552,0,1.66,1.73,0
-0.25733,0.68564,0,1.68,1.73,0
-0.20093,0.52997,0,1.69,1.73,0
-0.14081,0.36096,0,1.7,1.73,0
-0.079796,0.18509,0,1.71,1.73,0
-0.020413,0.0091571,0,1.72,1.73,0
0.035268,-0.16023,0,1.73,1.73,0
0.085744,-0.31708,0,1.74,1.73,0
0.1301,-0.45637,0,1.75,1.73,0
0.168,-0.5743,0,1.76,1.73,0
0.19953,-0.66838,0,1.77,1.73,0
0.22516,-0.73747,0,1.78,1.73,0
0.2456,-0.78166,0,1.79,1.73,0
0.26164,-0.80214,0,1.8,1.73,0
0.27408,-0.80094,0,1.81,1.73,0
0.28366,-0.78075,0,1.82,1.73,0
0.29098,-0.74463,0,1.83,1.73,0
0.29647,-0.69586,0,1.84,1.73,0
0.30041,-0.63766,0,1.85,1.73,0
0.30294,-0.57311,0,1.86,1.73,0
0.30406,-0.50503,0,1.87,1.73,0
0.30369,-0.43586,0,1.88,1.73,0
0.3017,-0.36767,0,1.89,1.73,0
0.29793,-0.30212,0,1.9,1.73,0
0.29225,-0.24046,0,1.91,1.73,0
0.28455,-0.1836,0,1.92,1.73,0
0.27477,-0.13211,0,1.93,1.73,0
0.26291,-0.086302,0,1.94,1.73,0
0.24907,-0.046229,0,1.95,1.73,0
0.23336,-0.01178,0,1.96,1.73,0
0.21598,0.017305,0,1.97,1.73,0
0.19717,0.04138,0,1.98,1.73,0
0.17721,0.060867,0,1.99,1.73,0
0.1564,0.076219,0,2,1.73,0
0.13505,0.087904,0,2.01,1.73,0
0.11349,0.096384,0,2.02,1.73,0
0.091996,0.1021,0,2.03,1.73,0
0.070875,0.10548,0,2.04,1.73,0
0.050383,0.1069,0,2.05,1.73,0
0.030751,0.10672,0,2.06,1.73,0
0.012178,0.10523,0,2.07,1.73,0
-0.0051767,0.10272,0,2.08,1.73,0
-0.021185,0.099419,0,2.09,1.73,0
-0.035757,0.095532,0,2.1,1.73,0
-0.048834,0.091229,0,2.11,1.73,0
-0.06039,0.086652,0,2.12,1.73,0
-0.070426,0.081919,0,2.13,1.73,0
-0.073225,0.081159,0,2.14,1.72,0
-0.078968,0.077127,0,2.14,1.73,0
-0.086063,0.072351,0,2.15,1.73,0
-0.091178,0.067385,0,2.17,1.72,0
-0.094627,0.06295,0,2.18,1.72,0
-0.099369,0.058657,0,2.18,1.73,0
-0.096181,0.063076,0,2.17,1.73,0
-0.10144,0.05442,0,2.19,1.73,0
-0.23162,0.60944,0,1.67,1.74,0
-0.27612,0.73556,0,1.66,1.74,0
-0.18089,0.4672,0,1.68,1.74,0
-0.12631,0.31331,0,1.69,1.74,0
-0.070294,0.15304,0,1.7,1.74,0
-0.015078,-0.0079605,0,1.71,1.74,0
0.037423,-0.164,0,1.72,1.74,0
0.085738,-0.30978,0,1.73,1.74,0
0.12888,-0.44067,0,1.74,1.74,0
0.16635,-0.55301,0,1.75,1.74,0
0.19808,-0.64421,0,1.76,1.74,0
0.22436,-0.71284,0,1.77,1.74,0
0.24569,-0.75857,0,1.78,1.74,0
0.26274,-0.78209,0,1.79,1.74,0
0.27623,-0.78494,0,1.8,1.74,0
0.28681,-0.76931,0,1.81,1.74,0
0.29506,-0.73785,0,1.82,1.74,0
0.30142,-0.69349,0,1.83,1.74,0
0.30618,-0.63921,0,1.84,1.74,0
0.30952,-0.57792,0,1.85,1.74,0
0.31145,-0.51235,0,1.86,1.74,0
0.31193,-0.44493,0,1.87,1.74,0
0.31082,-0.37776,0,1.88,1.74,0
0.30799,-0.31258,0,1.89,1.74,0
0.30327,-0.25075,0,1.9,1.74,0
0.29654,-0.19328,0,1.91,1.74,0
0.28772,-0.14086,0,1.92,1.74,0
0.27678,-0.093902,0,1.93,1.74,0
0.26376,-0.052564,0,1.94,1.74,0
0.24876,-0.016816,0,1.95,1.74,0
0.23194,0.013532,0,1.96,1.74,0
0.21353,0.038785,0,1.97,1.74,0
0.19377,0.059329,0,1.98,1.74,0
0.17297,0.075597,0,1.99,1.74,0
0.15143,0.088045,0,2,1.74,0
0.12946,0.097136,0,2.01,1.74,0
0.10738,0.10332,0,2.02,1.74,0
0.0855,0.10702,0,2.03,1.74,0
0.06409,0.10864,0,2.04,1.74,0
0.043408,0.10855,0,2.05,1.74,0
0.023675,0.10706,0,2.06,1.74,0
0.0050792,0.10448,0,2.07,1.74,0
-0.012227,0.10106,0,2.08,1.74,0
-0.028128,0.097002,0,2.09,1.74,0
-0.042541,0.092504,0,2.1,1.74,0
-0.05542,0.087717,0,2.11,1.74,0
-0.066744,0.082768,0,2.12,1.74,0
-0.076525,0.07776,0,2.13,1.74,0
-0.084793,0.072777,0,2.14,1.74,0
-0.091602,0.067885,0,2.15,1.74,0
-0.091775,0.067652,0,2.16,1.73,0
-0.097021,0.063131,0,2.16,1.74,0
-0.10113,0.058554,0,2.17,1.74,0
-0.10403,0.054179,0,2.18,1.74,0
-0.10581,0.050022,0,2.19,1.74,0
-0.10248,0.050382,0,2.2,1.73,0
-0.10657,0.046094,0,2.2,1.74,0
-0.10261,0.046552,0,2.21,1.73,0
-0.10643,0.0424,0,2.21,1.74,0
-0.10193,0.042937,0,2.22,1.73,0
-0.10548,0.038938,0,2.22,1.74,0
-0.10053,0.039538,0,2.23,1.73,0
-0.10383,0.035707,0,2.23,1.74,0
-0.098519,0.036353,0,2.24,1.73,0
-0.10158,0.032701,0,2.24,1.74,0
-0.095987,0.033379,0,2.25,1.73,0
-0.098821,0.029911,0,2.25,1.74,0
-0.095642,0.027329,0,2.26,1.74,0
-0.15437,0.39134,0,1.67,1.75,0
-0.10568,0.25208,0,1.68,1.75,0
-0.055181,0.10722,0,1.69,1.75,0
-0.0048078,-0.038543,0,1.7,1.75,0
0.043723,-0.18043,0,1.71,1.75,0
0.089023,-0.31385,0,1.72,1.75,0
0.13009,-0.43465,0,1.73,1.75,0
0.16635,-0.53942,0,1.74,1.75,0
0.19757,-0.62562,0,1.75,1.75,0
0.22389,-0.69166,0,1.76,1.75,0
0.24565,-0.73691,0,1.77,1.75,0
0.26337,-0.76167,0,1.78,1.75,0
0.27765,-0.76704,0,1.79,1.75,0
0.28906,-0.75478,0,1.8,1.75,0
0.29814,-0.72711,0,1.81,1.75,0
0.30531,-0.6866,0,1.82,1.75,0
0.31086,-0.63596,0,1.83,1.75,0
0.31496,-0.57789,0,1.84,1.75,0
0.31768,-0.51497,0,1.85,1.75,0
0.31897,-0.44958,0,1.86,1.75,0
0.31872,-0.3838,0,1.87,1.75,0
0.31678,-0.31941,0,1.88,1.75,0
0.313,-0.25784,0,1.89,1.75,0
0.30724,-0.20018,0,1.9,1.75,0
0.29939,-0.14722,0,1.91,1.75,0
0.28939,-0.099459,0,1.92,1.75,0
0.27725,-0.05716,0,1.93,1.75,0
0.26305,-0.02037,0,1.94,1.75,0
0.2469,0.011028,0,1.95,1.75,0
0.22901,0.037286,0,1.96,1.75,0
0.20961,0.058746,0,1.97,1.75,0
0.18897,0.075816,0,1.98,1.75,0
0.1674,0.088936,0,1.99,1.75,0
0.14521,0.098562,0,2,1.75,0
0.12271,0.10514,0,2.01,1.75,0
0.10023,0.10912,0,2.02,1.75,0
0.078053,0.11089,0,2.03,1.75,0
0.056456,0.11084,0,2.04,1.75,0
0.035684,0.10932,0,2.05,1.75,0
0.015949,0.10662,0,2.06,1.75,0
-0.0025729,0.10302,0,2.07,1.75,0
-0.01974,0.098749,0,2.08,1.75,0
-0.035448,0.094008,0,2.09,1.75,0
-0.049624,0.088962,0,2.1,1.75,0
-0.062231,0.083749,0,2.11,1.75,0
-0.073258,0.078481,0,2.12,1.75,0
-0.082722,0.073248,0,2.13,1.75,0
-0.090663,0.068119,0,2.14,1.75,0
-0.097139,0.06315,0,2.15,1.75,0
-0.10222,0.058379,0,2.16,1.75,0
-0.10601,0.053833,0,2.17,1.75,0
-0.10858,0.049529,0,2.18,1.75,0
-0.11004,0.045479,0,2.19,1.75,0
-0.11051,0.041684,0,2.2,1.75,0
-0.11007,0.038144,0,2.21,1.75,0
-0.10885,0.034854,0,2.22,1.75,0
-0.10694,0.031806,0,2.23,1.75,0
-0.10445,0.02899,0,2.24,1.75,0
-0.10146,0.026397,0,2.25,1.75,0
-0.098065,0.024012,0,2.26,1.75,0
-0.092126,0.024942,0,2.27,1.74,0
-0.094348,0.021824,0,2.27,1.75,0
-0.090384,0.019819,0,2.28,1.75,0
-0.035509,0.050058,0,1.68,1.76,0
0.0096093,-0.08039,0,1.69,1.76,0
0.05363,-0.20767,0,1.7,1.76,0
0.095288,-0.32785,0,1.71,1.76,0
0.13362,-0.43733,0,1.72,1.76,0
0.16798,-0.53301,0,1.73,1.76,0
0.19808,-0.61247,0,1.74,1.76,0
0.22388,-0.67409,0,1.75,1.76,0
0.24561,-0.71707,0,1.76,1.76,0
0.26364,-0.7414,0,1.77,1.76,0
0.27845,-0.74783,0,1.78,1.76,0
0.29051,-0.7377,0,1.79,1.76,0
0.30029,-0.71288,0,1.8,1.76,0
0.30818,-0.67557,0,1.81,1.76,0
0.31446,-0.62816,0,1.82,1.76,0
0.3193,-0.57314,0,1.83,1.76,0
0.32276,-0.5129,0,1.84,1.76,0
0.32482,-0.44972,0,1.85,1.76,0
0.32538,-0.38562,0,1.86,1.76,0
0.32431,-0.32238,0,1.87,1.76,0
0.32144,-0.26146,0,1.88,1.76,0
0.31662,-0.20401,0,1.89,1.76,0
0.30973,-0.1509,0,1.9,1.76,0
0.30069,-0.1027,0,1.91,1.76,0
0.28947,-0.059768,0,1.92,1.76,0
0.27612,-0.02222,0,1.93,1.76,0
0.26073,0.0099899,0,1.94,1.76,0
0.24347,0.037053,0,1.95,1.76,0
0.22455,0.059266,0,1.96,1.76,0
0.20422,0.077003,0,1.97,1.76,0
0.18278,0.090685,0,1.98,1.76,0
0.16052,0.10075,0,1.99,1.76,0
0.13777,0.10766,0,2,1.76,0
0.11485,0.11184,0,2.01,1.76,0
