"f_21:0","f_21:1","f_21:2","Points:0","Points:1","Points:2"
3.2198e-05,-2.8224e-05,0,0.51,2.45,0
3.6436e-05,-3.2277e-05,0,0.52,2.45,0
4.1182e-05,-3.6872e-05,0,0.53,2.45,0
4.6492e-05,-4.2076e-05,0,0.54,2.45,0
5.2424e-05,-4.7961e-05,0,0.55,2.45,0
5.904e-05,-5.461e-05,0,0.56,2.45,0
6.6408e-05,-6.211e-05,0,0.57,2.45,0
7.4603e-05,-7.0562e-05,0,0.58,2.45,0
8.3706e-05,-8.0074e-05,0,0.59,2.45,0
9.3802e-05,-9.0768e-05,0,0.6,2.45,0
0.00010499,-0.00010277,0,0.61,2.45,0
0.00011735,-0.00011624,0,0.62,2.45,0
0.00013101,-0.00013132,0,0.63,2.45,0
0.00014606,-0.00014818,0,0.64,2.45,0
0.00016264,-0.00016702,0,0.65,2.45,0
0.00018087,-0.00018803,0,0.66,2.45,0
0.00020087,-0.00021144,0,0.67,2.45,0
0.0002228,-0.00023749,0,0.68,2.45,0
0.00024679,-0.00026643,0,0.69,2.45,0
0.000273,-0.00029856,0,0.7,2.45,0
0.00030159,-0.00033416,0,0.71,2.45,0
0.00033273,-0.00037356,0,0.72,2.45,0
0.00036659,-0.00041712,0,0.73,2.45,0
0.00040335,-0.00046519,0,0.74,2.45,0
0.00044319,-0.00051819,0,0.75,2.45,0
0.0004863,-0.00057654,0,0.76,2.45,0
0.00053287,-0.00064068,0,0.77,2.45,0
0.00058308,-0.0007111,0,0.78,2.45,0
0.00063714,-0.0007883,0,0.79,2.45,0
0.00069522,-0.00087282,0,0.8,2.45,0
0.00075752,-0.00096522,0,0.81,2.45,0
0.00082422,-0.0010661,0,0.82,2.45,0
0.0008955,-0.001176,0,0.83,2.45,0
0.00097152,-0.0012957,0,0.84,2.45,0
0.0010524,-0.0014258,0,0.85,2.45,0
0.0011384,-0.0015669,0,0.86,2.45,0
0.0012295,-0.0017198,0,0.87,2.45,0
0.001326,-0.0018853,0,0.88,2.45,0
0.0014278,-0.002064,0,0.89,2.45,0
0.001535,-0.0022567,0,0.9,2.45,0
0.0016477,-0.0024642,0,0.91,2.45,0
0.0017659,-0.0026872,0,0.92,2.45,0
0.0018895,-0.0029266,0,0.93,2.45,0
0.0020185,-0.003183,0,0.94,2.45,0
0.0021528,-0.0034573,0,0.95,2.45,0
0.0022922,-0.0037502,0,0.96,2.45,0
0.0024365,-0.0040624,0,0.97,2.45,0
0.0025855,-0.0043946,0,0.98,2.45,0
0.0027388,-0.0047475,0,0.99,2.45,0
0.002896,-0.0051216,0,1,2.45,0
3.4274e-06,-2.604e-06,0,0.35,2.46,0
3.9455e-06,-3.0252e-06,0,0.36,2.46,0
4.5365e-06,-3.5096e-06,0,0.37,2.46,0
5.2101e-06,-4.0668e-06,0,0.38,2.46,0
5.9768e-06,-4.7077e-06,0,0.39,2.46,0
6.849e-06,-5.4452e-06,0,0.4,2.46,0
7.8403e-06,-6.2923e-06,0,0.41,2.46,0
8.9656e-06,-7.2642e-06,0,0.42,2.46,0
1.0242e-05,-8.3786e-06,0,0.43,2.46,0
1.1688e-05,-9.655e-06,0,0.44,2.46,0
1.3325e-05,-1.1116e-05,0,0.45,2.46,0
1.5175e-05,-1.2789e-05,0,0.46,2.46,0
1.7265e-05,-1.4701e-05,0,0.47,2.46,0
1.9623e-05,-1.6882e-05,0,0.48,2.46,0
2.2277e-05,-1.9365e-05,0,0.49,2.46,0
2.5261e-05,-2.2189e-05,0,0.5,2.46,0
2.861e-05,-2.5396e-05,0,0.51,2.46,0
3.2365e-05,-2.9033e-05,0,0.52,2.46,0
3.6569e-05,-3.3155e-05,0,0.53,2.46,0
4.127e-05,-3.7821e-05,0,0.54,2.46,0
4.652e-05,-4.3096e-05,0,0.55,2.46,0
5.2373e-05,-4.9053e-05,0,0.56,2.46,0
5.889e-05,-5.5772e-05,0,0.57,2.46,0
6.6136e-05,-6.334e-05,0,0.58,2.46,0
7.4181e-05,-7.1855e-05,0,0.59,2.46,0
8.3101e-05,-8.1423e-05,0,0.6,2.46,0
9.2977e-05,-9.2161e-05,0,0.61,2.46,0
0.0001039,-0.0001042,0,0.62,2.46,0
0.00011595,-0.00011767,0,0.63,2.46,0
0.00012923,-0.00013274,0,0.64,2.46,0
0.00014385,-0.00014956,0,0.65,2.46,0
0.00015992,-0.00016832,0,0.66,2.46,0
0.00017755,-0.00018921,0,0.67,2.46,0
0.00019686,-0.00021244,0,0.68,2.46,0
0.00021799,-0.00023825,0,0.69,2.46,0
0.00024106,-0.00026688,0,0.7,2.46,0
0.00026622,-0.0002986,0,0.71,2.46,0
0.00029361,-0.00033369,0,0.72,2.46,0
0.00032338,-0.00037247,0,0.73,2.46,0
0.00035568,-0.00041526,0,0.74,2.46,0
0.00039068,-0.00046241,0,0.75,2.46,0
0.00042854,-0.0005143,0,0.76,2.46,0
0.00046942,-0.00057132,0,0.77,2.46,0
0.00051348,-0.0006339,0,0.78,2.46,0
0.0005609,-0.00070248,0,0.79,2.46,0
0.00061183,-0.00077754,0,0.8,2.46,0
0.00066643,-0.00085956,0,0.81,2.46,0
0.00072487,-0.00094907,0,0.82,2.46,0
0.00078729,-0.0010466,0,0.83,2.46,0
0.00085385,-0.0011527,0,0.84,2.46,0
0.00092467,-0.0012681,0,0.85,2.46,0
0.00099988,-0.0013931,0,0.86,2.46,0
0.0010796,-0.0015286,0,0.87,2.46,0
0.0011639,-0.0016752,0,0.88,2.46,0
0.0012528,-0.0018334,0,0.89,2.46,0
0.0013465,-0.002004,0,0.9,2.46,0
0.001445,-0.0021877,0,0.91,2.46,0
0.0015481,-0.002385,0,0.92,2.46,0
0.0016561,-0.0025968,0,0.93,2.46,0
0.0017686,-0.0028235,0,0.94,2.46,0
0.0018858,-0.0030661,0,0.95,2.46,0
0.0020073,-0.0033249,0,0.96,2.46,0
0.0021331,-0.0036008,0,0.97,2.46,0
0.0022629,-0.0038943,0,0.98,2.46,0
0.0023965,-0.004206,0,0.99,2.46,0
0.0025335,-0.0045364,0,1,2.46,0
0.0026736,-0.004886,0,1.01,2.46,0
3.5182e-06,-2.7322e-06,0,0.36,2.47,0
4.0436e-06,-3.1689e-06,0,0.37,2.47,0
4.6422e-06,-3.6705e-06,0,0.38,2.47,0
5.3237e-06,-4.2473e-06,0,0.39,2.47,0
6.099e-06,-4.9116e-06,0,0.4,2.47,0
6.9797e-06,-5.6738e-06,0,0.41,2.47,0
7.9786e-06,-6.5477e-06,0,0.42,2.47,0
9.1108e-06,-7.5492e-06,0,0.43,2.47,0
1.0394e-05,-8.6953e-06,0,0.44,2.47,0
1.1845e-05,-1.0005e-05,0,0.45,2.47,0
1.3485e-05,-1.1507e-05,0,0.46,2.47,0
1.5338e-05,-1.3225e-05,0,0.47,2.47,0
1.7428e-05,-1.5183e-05,0,0.48,2.47,0
1.9781e-05,-1.7412e-05,0,0.49,2.47,0
2.2424e-05,-1.9945e-05,0,0.5,2.47,0
2.539e-05,-2.2821e-05,0,0.51,2.47,0
2.8713e-05,-2.6082e-05,0,0.52,2.47,0
3.2433e-05,-2.9774e-05,0,0.53,2.47,0
3.6589e-05,-3.3951e-05,0,0.54,2.47,0
4.1229e-05,-3.8673e-05,0,0.55,2.47,0
4.6402e-05,-4.4004e-05,0,0.56,2.47,0
5.2159e-05,-5.0014e-05,0,0.57,2.47,0
5.8557e-05,-5.6783e-05,0,0.58,2.47,0
6.566e-05,-6.4396e-05,0,0.59,2.47,0
7.3531e-05,-7.2946e-05,0,0.6,2.47,0
8.2244e-05,-8.2539e-05,0,0.61,2.47,0
9.1874e-05,-9.3287e-05,0,0.62,2.47,0
0.0001025,-0.00010531,0,0.63,2.47,0
0.00011421,-0.00011876,0,0.64,2.47,0
0.00012709,-0.00013376,0,0.65,2.47,0
0.00014124,-0.00015048,0,0.66,2.47,0
0.00015675,-0.0001691,0,0.67,2.47,0
0.00017375,-0.0001898,0,0.68,2.47,0
0.00019233,-0.00021278,0,0.69,2.47,0
0.00021262,-0.00023826,0,0.7,2.47,0
0.00023473,-0.00026649,0,0.71,2.47,0
0.00025879,-0.00029771,0,0.72,2.47,0
0.00028493,-0.00033218,0,0.73,2.47,0
0.00031329,-0.00037021,0,0.74,2.47,0
0.00034401,-0.00041211,0,0.75,2.47,0
0.00037722,-0.00045819,0,0.76,2.47,0
0.00041306,-0.00050882,0,0.77,2.47,0
0.00045168,-0.00056435,0,0.78,2.47,0
0.00049322,-0.0006252,0,0.79,2.47,0
0.00053782,-0.00069177,0,0.8,2.47,0
0.00058563,-0.00076449,0,0.81,2.47,0
0.00063677,-0.00084382,0,0.82,2.47,0
0.00069137,-0.00093023,0,0.83,2.47,0
0.00074957,-0.0010242,0,0.84,2.47,0
0.00081148,-0.0011263,0,0.85,2.47,0
0.0008772,-0.001237,0,0.86,2.47,0
0.00094682,-0.0013569,0,0.87,2.47,0
0.0010204,-0.0014866,0,0.88,2.47,0
0.0010981,-0.0016265,0,0.89,2.47,0
0.0011798,-0.0017773,0,0.9,2.47,0
0.0012657,-0.0019396,0,0.91,2.47,0
0.0013556,-0.002114,0,0.92,2.47,0
0.0014497,-0.0023011,0,0.93,2.47,0
0.0015478,-0.0025013,0,0.94,2.47,0
0.0016498,-0.0027154,0,0.95,2.47,0
0.0017557,-0.0029439,0,0.96,2.47,0
0.0018652,-0.0031874,0,0.97,2.47,0
0.0019782,-0.0034463,0,0.98,2.47,0
0.0020945,-0.0037212,0,0.99,2.47,0
0.0022137,-0.0040125,0,1,2.47,0
0.0023355,-0.0043208,0,1.01,2.47,0
4.7353e-06,-3.8267e-06,0,0.39,2.48,0
5.4235e-06,-4.4245e-06,0,0.4,2.48,0
6.2048e-06,-5.1091e-06,0,0.41,2.48,0
7.09e-06,-5.8934e-06,0,0.42,2.48,0
8.0926e-06,-6.7922e-06,0,0.43,2.48,0
9.2271e-06,-7.8202e-06,0,0.44,2.48,0
1.0506e-05,-8.9893e-06,0,0.45,2.48,0
1.1965e-05,-1.0342e-05,0,0.46,2.48,0
1.3608e-05,-1.1882e-05,0,0.47,2.48,0
1.5459e-05,-1.3637e-05,0,0.48,2.48,0
1.7541e-05,-1.5634e-05,0,0.49,2.48,0
1.9879e-05,-1.7904e-05,0,0.5,2.48,0
2.2502e-05,-2.048e-05,0,0.51,2.48,0
2.544e-05,-2.3399e-05,0,0.52,2.48,0
2.8726e-05,-2.6702e-05,0,0.53,2.48,0
3.2396e-05,-3.0437e-05,0,0.54,2.48,0
3.6491e-05,-3.4658e-05,0,0.55,2.48,0
4.1055e-05,-3.9421e-05,0,0.56,2.48,0
4.6134e-05,-4.4792e-05,0,0.57,2.48,0
5.1778e-05,-5.0838e-05,0,0.58,2.48,0
5.8042e-05,-5.7636e-05,0,0.59,2.48,0
6.4981e-05,-6.5268e-05,0,0.6,2.48,0
7.2659e-05,-7.3827e-05,0,0.61,2.48,0
8.1142e-05,-8.3413e-05,0,0.62,2.48,0
9.0501e-05,-9.4136e-05,0,0.63,2.48,0
0.00010081,-0.00010611,0,0.64,2.48,0
0.00011214,-0.00011948,0,0.65,2.48,0
0.00012459,-0.00013437,0,0.66,2.48,0
0.00013823,-0.00015094,0,0.67,2.48,0
0.00015317,-0.00016936,0,0.68,2.48,0
0.0001695,-0.0001898,0,0.69,2.48,0
0.00018732,-0.00021245,0,0.7,2.48,0
0.00020673,-0.00023753,0,0.71,2.48,0
0.00022784,-0.00026527,0,0.72,2.48,0
0.00025078,-0.00029589,0,0.73,2.48,0
0.00027565,-0.00032964,0,0.74,2.48,0
0.00030257,-0.00036682,0,0.75,2.48,0
0.00033166,-0.0004077,0,0.76,2.48,0
0.00036305,-0.00045259,0,0.77,2.48,0
0.00039687,-0.00050181,0,0.78,2.48,0
0.00043322,-0.00055572,0,0.79,2.48,0
0.00047224,-0.00061468,0,0.8,2.48,0
0.00051404,-0.00067907,0,0.81,2.48,0
0.00055874,-0.00074929,0,0.82,2.48,0
0.00060645,-0.00082575,0,0.83,2.48,0
0.00065729,-0.00090889,0,0.84,2.48,0
0.00071134,-0.00099916,0,0.85,2.48,0
0.00076869,-0.001097,0,0.86,2.48,0
0.00082943,-0.001203,0,0.87,2.48,0
0.00089363,-0.0013175,0,0.88,2.48,0
0.00096132,-0.0014411,0,0.89,2.48,0
0.0010326,-0.0015742,0,0.9,2.48,0
0.0011074,-0.0017175,0,0.91,2.48,0
0.0011857,-0.0018714,0,0.92,2.48,0
0.0012676,-0.0020363,0,0.93,2.48,0
0.001353,-0.002213,0,0.94,2.48,0
0.0014417,-0.0024017,0,0.95,2.48,0
0.0015338,-0.0026032,0,0.96,2.48,0
0.001629,-0.0028177,0,0.97,2.48,0
0.0017273,-0.0030458,0,0.98,2.48,0
0.0018283,-0.0032879,0,0.99,2.48,0
0.0019318,-0.0035444,0,1,2.48,0
0.0020376,-0.0038157,0,1.01,2.48,0
4.8161e-06,-3.9795e-06,0,0.4,2.49,0
5.5077e-06,-4.5931e-06,0,0.41,2.49,0
6.2915e-06,-5.2967e-06,0,0.42,2.49,0
7.1787e-06,-6.102e-06,0,0.43,2.49,0
8.1829e-06,-7.0233e-06,0,0.44,2.49,0
9.3151e-06,-8.0726e-06,0,0.45,2.49,0
1.0602e-05,-9.281e-06,0,0.46,2.49,0
1.2057e-05,-1.0662e-05,0,0.47,2.49,0
1.3693e-05,-1.2232e-05,0,0.48,2.49,0
1.5533e-05,-1.4018e-05,0,0.49,2.49,0
1.7597e-05,-1.6048e-05,0,0.5,2.49,0
1.9914e-05,-1.8355e-05,0,0.51,2.49,0
2.2508e-05,-2.0964e-05,0,0.52,2.49,0
2.5406e-05,-2.3914e-05,0,0.53,2.49,0
2.8641e-05,-2.7249e-05,0,0.54,2.49,0
3.225e-05,-3.1017e-05,0,0.55,2.49,0
3.6272e-05,-3.5268e-05,0,0.56,2.49,0
4.0748e-05,-4.0061e-05,0,0.57,2.49,0
4.5721e-05,-4.5456e-05,0,0.58,2.49,0
5.1238e-05,-5.152e-05,0,0.59,2.49,0
5.735e-05,-5.8324e-05,0,0.6,2.49,0
6.411e-05,-6.5951e-05,0,0.61,2.49,0
7.1575e-05,-7.4491e-05,0,0.62,2.49,0
7.9808e-05,-8.404e-05,0,0.63,2.49,0
8.8873e-05,-9.4702e-05,0,0.64,2.49,0
9.8838e-05,-0.00010659,0,0.65,2.49,0
0.00010978,-0.00011984,0,0.66,2.49,0
0.00012176,-0.00013457,0,0.67,2.49,0
0.00013488,-0.00015093,0,0.68,2.49,0
0.00014921,-0.00016909,0,0.69,2.49,0
0.00016484,-0.00018921,0,0.7,2.49,0
0.00018186,-0.00021147,0,0.71,2.49,0
0.00020037,-0.00023607,0,0.72,2.49,0
0.00022047,-0.00026323,0,0.73,2.49,0
0.00024225,-0.00029316,0,0.74,2.49,0
0.00026582,-0.00032611,0,0.75,2.49,0
0.00029129,-0.00036232,0,0.76,2.49,0
0.00031875,-0.00040207,0,0.77,2.49,0
0.00034832,-0.00044565,0,0.78,2.49,0
0.00038009,-0.00049336,0,0.79,2.49,0
0.00041419,-0.00054551,0,0.8,2.49,0
0.0004507,-0.00060245,0,0.81,2.49,0
0.00048973,-0.00066452,0,0.82,2.49,0
0.00053137,-0.00073209,0,0.83,2.49,0
0.00057572,-0.00080553,0,0.84,2.49,0
0.00062285,-0.00088525,0,0.85,2.49,0
0.00067285,-0.00097164,0,0.86,2.49,0
0.00072578,-0.0010651,0,0.87,2.49,0
0.0007817,-0.0011662,0,0.88,2.49,0
0.00084065,-0.0012752,0,0.89,2.49,0
0.00090266,-0.0013926,0,0.9,2.49,0
0.00096774,-0.0015188,0,0.91,2.49,0
0.0010359,-0.0016544,0,0.92,2.49,0
0.0011071,-0.0017998,0,0.93,2.49,0
0.0011813,-0.0019553,0,0.94,2.49,0
0.0012584,-0.0021215,0,0.95,2.49,0
0.0013384,-0.0022988,0,0.96,2.49,0
0.0014211,-0.0024876,0,0.97,2.49,0
0.0015063,-0.0026883,0,0.98,2.49,0
0.001594,-0.0029012,0,0.99,2.49,0
0.0016838,-0.0031268,0,1,2.49,0
0.0017756,-0.0033653,0,1.01,2.49,0
0.001869,-0.0036171,0,1.02,2.49,0
5.5737e-06,-4.7528e-06,0,0.42,2.5,0
6.3608e-06,-5.4748e-06,0,0.43,2.5,0
7.2507e-06,-6.2997e-06,0,0.44,2.5,0
8.2589e-06,-7.2444e-06,0,0.45,2.5,0
1.2112e-05,-1.0958e-05,0,0.48,2.5,0
1.3725e-05,-1.2549e-05,0,0.49,2.5,0
1.5553e-05,-1.4366e-05,0,0.5,2.5,0
1.7597e-05,-1.6427e-05,0,0.51,2.5,0
1.9881e-05,-1.8755e-05,0,0.52,2.5,0
2.2432e-05,-2.1385e-05,0,0.53,2.5,0
2.5279e-05,-2.4361e-05,0,0.54,2.5,0
2.8457e-05,-2.7721e-05,0,0.55,2.5,0
3.1999e-05,-3.1512e-05,0,0.56,2.5,0
3.594e-05,-3.5784e-05,0,0.57,2.5,0
4.0318e-05,-4.0591e-05,0,0.58,2.5,0
4.5173e-05,-4.5994e-05,0,0.59,2.5,0
5.0551e-05,-5.2054e-05,0,0.6,2.5,0
5.6495e-05,-5.8842e-05,0,0.61,2.5,0
6.3057e-05,-6.6441e-05,0,0.62,2.5,0
7.0292e-05,-7.4935e-05,0,0.63,2.5,0
7.8256e-05,-8.4415e-05,0,0.64,2.5,0
8.7009e-05,-9.4981e-05,0,0.65,2.5,0
9.661e-05,-0.00010674,0,0.66,2.5,0
0.00010713,-0.00011982,0,0.67,2.5,0
0.00011863,-0.00013435,0,0.68,2.5,0
0.00013119,-0.00015046,0,0.69,2.5,0
0.00014489,-0.0001683,0,0.7,2.5,0
0.00015981,-0.00018803,0,0.71,2.5,0
0.00017602,-0.00020984,0,0.72,2.5,0
0.00019361,-0.00023389,0,0.73,2.5,0
0.00021266,-0.0002604,0,0.74,2.5,0
0.00023328,-0.00028956,0,0.75,2.5,0
0.00025554,-0.0003216,0,0.76,2.5,0
0.00027954,-0.00035677,0,0.77,2.5,0
0.00030537,-0.0003953,0,0.78,2.5,0
0.00033311,-0.00043746,0,0.79,2.5,0
0.00036287,-0.00048354,0,0.8,2.5,0
0.00039472,-0.00053382,0,0.81,2.5,0
0.00042876,-0.00058862,0,0.82,2.5,0
0.00046506,-0.00064825,0,0.83,2.5,0
0.00050371,-0.00071305,0,0.84,2.5,0
0.00054477,-0.00078335,0,0.85,2.5,0
0.00058831,-0.00085952,0,0.86,2.5,0
0.00063438,-0.00094192,0,0.87,2.5,0
0.00068303,-0.0010309,0,0.88,2.5,0
0.0007343,-0.0011269,0,0.89,2.5,0
0.00078821,-0.0012303,0,0.9,2.5,0
0.00084477,-0.0013415,0,0.91,2.5,0
0.00090398,-0.0014608,0,0.92,2.5,0
0.00096581,-0.0015887,0,0.93,2.5,0
0.0010302,-0.0017255,0,0.94,2.5,0
0.0010971,-0.0018716,0,0.95,2.5,0
0.0011665,-0.0020275,0,0.96,2.5,0
0.0012382,-0.0021934,0,0.97,2.5,0
0.0013121,-0.0023696,0,0.98,2.5,0
0.0013881,-0.0025567,0,0.99,2.5,0
0.001466,-0.0027547,0,1,2.5,0
0.0015455,-0.0029641,0,1.01,2.5,0
0.0016264,-0.0031851,0,1.02,2.5,0
1.3733e-05,-1.2843e-05,0,0.5,2.51,0
1.5528e-05,-1.4678e-05,0,0.51,2.51,0
1.7532e-05,-1.6752e-05,0,0.52,2.51,0
1.9767e-05,-1.9092e-05,0,0.53,2.51,0
2.2282e-05,-2.175e-05,0,0.54,2.51,0
2.5071e-05,-2.4742e-05,0,0.55,2.51,0
2.8189e-05,-2.8121e-05,0,0.56,2.51,0
3.1656e-05,-3.1924e-05,0,0.57,2.51,0
3.5507e-05,-3.62e-05,0,0.58,2.51,0
3.9774e-05,-4.101e-05,0,0.59,2.51,0
4.4499e-05,-4.64e-05,0,0.6,2.51,0
4.9718e-05,-5.2433e-05,0,0.61,2.51,0
5.5481e-05,-5.9188e-05,0,0.62,2.51,0
6.1836e-05,-6.6737e-05,0,0.63,2.51,0
6.8827e-05,-7.5156e-05,0,0.64,2.51,0
7.6506e-05,-8.4533e-05,0,0.65,2.51,0
8.4926e-05,-9.4968e-05,0,0.66,2.51,0
9.4144e-05,-0.00010657,0,0.67,2.51,0
0.00010422,-0.00011944,0,0.68,2.51,0
0.00011522,-0.00013372,0,0.69,2.51,0
0.00012722,-0.00014952,0,0.7,2.51,0
0.00014027,-0.000167,0,0.71,2.51,0
0.00015445,-0.0001863,0,0.72,2.51,0
0.00016983,-0.00020758,0,0.73,2.51,0
0.00018648,-0.00023102,0,0.74,2.51,0
0.00020449,-0.0002568,0,0.75,2.51,0
0.00022393,-0.00028512,0,0.76,2.51,0
0.00024488,-0.00031618,0,0.77,2.51,0
0.00026742,-0.00035021,0,0.78,2.51,0
0.00029162,-0.00038743,0,0.79,2.51,0
0.00031756,-0.00042809,0,0.8,2.51,0
0.00034532,-0.00047244,0,0.81,2.51,0
0.00037498,-0.00052076,0,0.82,2.51,0
0.00040659,-0.00057332,0,0.83,2.51,0
0.00044023,-0.00063041,0,0.84,2.51,0
0.00047595,-0.00069234,0,0.85,2.51,0
0.00051382,-0.00075941,0,0.86,2.51,0
0.00055387,-0.00083194,0,0.87,2.51,0
0.00059616,-0.00091027,0,0.88,2.51,0
0.0006407,-0.00099471,0,0.89,2.51,0
0.00068752,-0.0010856,0,0.9,2.51,0
0.00073662,-0.0011833,0,0.91,2.51,0
0.00078799,-0.0012882,0,0.92,2.51,0
0.00084162,-0.0014006,0,0.93,2.51,0
0.00089747,-0.0015207,0,0.94,2.51,0
0.00095548,-0.0016491,0,0.95,2.51,0
0.0010156,-0.0017859,0,0.96,2.51,0
0.0010777,-0.0019315,0,0.97,2.51,0
0.0011417,-0.0020861,0,0.98,2.51,0
0.0012074,-0.0022502,0,0.99,2.51,0
0.0012748,-0.0024239,0,1,2.51,0
0.0013436,-0.0026075,0,1.01,2.51,0
0.0014135,-0.0028011,0,1.02,2.51,0
0.0014844,-0.0030051,0,1.03,2.51,0
1.3686e-05,-1.3094e-05,0,0.51,2.52,0
1.5458e-05,-1.4942e-05,0,0.52,2.52,0
3.1237e-05,-3.2241e-05,0,0.58,2.52,0
3.4977e-05,-3.6519e-05,0,0.59,2.52,0
3.9111e-05,-4.1303e-05,0,0.6,2.52,0
4.3692e-05,-4.6666e-05,0,0.61,2.52,0
4.8757e-05,-5.2668e-05,0,0.62,2.52,0
5.4333e-05,-5.9368e-05,0,0.63,2.52,0
6.0464e-05,-6.6835e-05,0,0.64,2.52,0
6.7193e-05,-7.5147e-05,0,0.65,2.52,0
7.4568e-05,-8.4392e-05,0,0.66,2.52,0
8.2639e-05,-9.4666e-05,0,0.67,2.52,0
9.1459e-05,-0.00010607,0,0.68,2.52,0
0.00010108,-0.0001187,0,0.69,2.52,0
0.00011157,-0.00013268,0,0.7,2.52,0
0.00012298,-0.00014814,0,0.71,2.52,0
0.00013537,-0.0001652,0,0.72,2.52,0
0.0001488,-0.00018401,0,0.73,2.52,0
0.00016335,-0.00020472,0,0.74,2.52,0
0.00017906,-0.00022748,0,0.75,2.52,0
0.00019602,-0.00025248,0,0.76,2.52,0
0.00021429,-0.00027989,0,0.77,2.52,0
0.00023393,-0.0003099,0,0.78,2.52,0
0.00025502,-0.00034272,0,0.79,2.52,0
0.00027761,-0.00037855,0,0.8,2.52,0
0.00030178,-0.00041763,0,0.81,2.52,0
0.00032758,-0.00046018,0,0.82,2.52,0
0.00035508,-0.00050645,0,0.83,2.52,0
0.00038433,-0.00055669,0,0.84,2.52,0
0.00041538,-0.00061117,0,0.85,2.52,0
0.00044827,-0.00067015,0,0.86,2.52,0
0.00048306,-0.00073392,0,0.87,2.52,0
0.00051977,-0.00080275,0,0.88,2.52,0
0.00055842,-0.00087695,0,0.89,2.52,0
0.00059903,-0.00095679,0,0.9,2.52,0
0.0006416,-0.0010426,0,0.91,2.52,0
0.00068613,-0.0011346,0,0.92,2.52,0
0.00073259,-0.0012332,0,0.93,2.52,0
0.00078096,-0.0013386,0,0.94,2.52,0
0.00083118,-0.0014512,0,0.95,2.52,0
0.00088319,-0.0015711,0,0.96,2.52,0
0.00093691,-0.0016987,0,0.97,2.52,0
0.00099225,-0.0018343,0,0.98,2.52,0
0.0010491,-0.001978,0,0.99,2.52,0
0.0011073,-0.0021301,0,1,2.52,0
0.0011667,-0.0022908,0,1.01,2.52,0
0.0012271,-0.0024603,0,1.02,2.52,0
0.0012883,-0.0026387,0,1.03,2.52,0
3.0739e-05,-3.2474e-05,0,0.59,2.53,0
3.4363e-05,-3.6731e-05,0,0.6,2.53,0
4.2809e-05,-4.6814e-05,0,0.62,2.53,0
4.7691e-05,-5.2752e-05,0,0.63,2.53,0
5.3056e-05,-5.9367e-05,0,0.64,2.53,0
5.8944e-05,-6.6724e-05,0,0.65,2.53,0
6.5395e-05,-7.4904e-05,0,0.66,2.53,0
7.2454e-05,-8.3994e-05,0,0.67,2.53,0
8.0167e-05,-9.4078e-05,0,0.68,2.53,0
8.8578e-05,-0.00010525,0,0.69,2.53,0
9.7739e-05,-0.0001176,0,0.7,2.53,0
0.0001077,-0.00013126,0,0.71,2.53,0
0.00011851,-0.00014633,0,0.72,2.53,0
0.00013024,-0.00016293,0,0.73,2.53,0
0.00014292,-0.0001812,0,0.74,2.53,0
0.00015662,-0.00020128,0,0.75,2.53,0
0.0001714,-0.00022332,0,0.76,2.53,0
0.00018731,-0.00024747,0,0.77,2.53,0
0.00020442,-0.00027391,0,0.78,2.53,0
0.00022277,-0.00030281,0,0.79,2.53,0
0.00024243,-0.00033435,0,0.8,2.53,0
0.00026344,-0.00036874,0,0.81,2.53,0
0.00028587,-0.00040617,0,0.82,2.53,0
0.00030976,-0.00044685,0,0.83,2.53,0
0.00033516,-0.00049102,0,0.84,2.53,0
0.00036212,-0.00053888,0,0.85,2.53,0
0.00039067,-0.00059069,0,0.86,2.53,0
0.00042084,-0.00064668,0,0.87,2.53,0
0.00045267,-0.0007071,0,0.88,2.53,0
0.00048618,-0.0007722,0,0.89,2.53,0
0.00052136,-0.00084224,0,0.9,2.53,0
0.00055823,-0.00091747,0,0.91,2.53,0
0.00059678,-0.00099815,0,0.92,2.53,0
0.00063699,-0.0010845,0,0.93,2.53,0
0.00067883,-0.0011769,0,0.94,2.53,0
0.00072226,-0.0012755,0,0.95,2.53,0
0.00076722,-0.0013805,0,0.96,2.53,0
0.00081363,-0.0014922,0,0.97,2.53,0
0.00086142,-0.0016108,0,0.98,2.53,0
0.00091048,-0.0017365,0,0.99,2.53,0
0.0009607,-0.0018696,0,1,2.53,0
0.0010119,-0.0020101,0,1.01,2.53,0
0.001064,-0.0021583,0,1.02,2.53,0
0.0011169,-0.0023142,0,1.03,2.53,0
0.0011702,-0.0024782,0,1.04,2.53,0
4.1819e-05,-4.6814e-05,0,0.63,2.54,0
4.6507e-05,-5.267e-05,0,0.64,2.54,0
5.164e-05,-5.9174e-05,0,0.65,2.54,0
5.7283e-05,-6.6407e-05,0,0.66,2.54,0
6.3453e-05,-7.4441e-05,0,0.67,2.54,0
7.0189e-05,-8.3348e-05,0,0.68,2.54,0
7.7533e-05,-9.3211e-05,0,0.69,2.54,0
8.5527e-05,-0.00010412,0,0.7,2.54,0
9.4216e-05,-0.00011617,0,0.71,2.54,0
0.00010365,-0.00012946,0,0.72,2.54,0
0.00011386,-0.0001441,0,0.73,2.54,0
0.00012492,-0.0001602,0,0.74,2.54,0
0.00013685,-0.00017789,0,0.75,2.54,0
0.00014971,-0.0001973,0,0.76,2.54,0
0.00016356,-0.00021856,0,0.77,2.54,0
0.00017843,-0.00024182,0,0.78,2.54,0
0.00019439,-0.00026724,0,0.79,2.54,0
