"f_21:0","f_21:1","f_21:2","Points:0","Points:1","Points:2"
-8.8973e-08,7.2033e-05,0,0.04,1.5,0
-1.1508e-07,8.6558e-05,0,0.05,1.5,0
-1.4382e-07,0.00010112,0,0.06,1.5,0
-1.7611e-07,0.00011624,0,0.07,1.5,0
-2.135e-07,0.00013239,0,0.08,1.5,0
-1.6392e-05,0.00014976,0,0.09,1.49,0
-2.5785e-07,0.00015,0,0.09,1.5,0
-3.1006e-07,0.00016947,0,0.1,1.5,0
1.3806e-06,2.1866e-05,0,0.01,1.51,0
0,0,0,0,1.51,0
2.8194e-06,4.0458e-05,0,0.02,1.51,0
4.3292e-06,5.6855e-05,0,0.03,1.51,0
5.9253e-06,7.1941e-05,0,0.04,1.51,0
7.6249e-06,8.6447e-05,0,0.05,1.51,0
9.4479e-06,0.00010099,0,0.06,1.51,0
1.1416e-05,0.00011609,0,0.07,1.51,0
1.3554e-05,0.00013223,0,0.08,1.51,0
1.5887e-05,0.00014982,0,0.09,1.51,0
1.8444e-05,0.00016927,0,0.1,1.51,0
-3.6989e-07,0.00019119,0,0.11,1.5,0
2.1258e-05,0.00019098,0,0.11,1.51,0
-4.4046e-07,0.00021557,0,0.12,1.5,0
2.4364e-05,0.00021533,0,0.12,1.51,0
-5.2e-07,0.00024301,0,0.13,1.5,0
2.7804e-05,0.00024274,0,0.13,1.51,0
3.1621e-05,0.00027364,0,0.14,1.51,0
2.7785e-06,2.1779e-05,0,0.01,1.52,0
0,0,0,0,1.52,0
5.6745e-06,4.0296e-05,0,0.02,1.52,0
8.7136e-06,5.6627e-05,0,0.03,1.52,0
1.1926e-05,7.1653e-05,0,0.04,1.52,0
1.5348e-05,8.6102e-05,0,0.05,1.52,0
1.9018e-05,0.00010059,0,0.06,1.52,0
2.2982e-05,0.00011563,0,0.07,1.52,0
2.729e-05,0.00013171,0,0.08,1.52,0
3.1994e-05,0.00014924,0,0.09,1.52,0
3.7155e-05,0.00016862,0,0.1,1.52,0
4.2836e-05,0.00019024,0,0.11,1.52,0
4.9111e-05,0.0002145,0,0.12,1.52,0
5.606e-05,0.0002418,0,0.13,1.52,0
6.377e-05,0.00027258,0,0.14,1.52,0
3.5859e-05,0.00030848,0,0.15,1.51,0
7.234e-05,0.00030729,0,0.15,1.52,0
8.1873e-05,0.00034644,0,0.16,1.52,0
4.1694e-06,2.1633e-05,0,0.01,1.53,0
0,0,0,0,1.53,0
8.5155e-06,4.0025e-05,0,0.02,1.53,0
1.3076e-05,5.6246e-05,0,0.03,1.53,0
1.7897e-05,7.117e-05,0,0.04,1.53,0
2.3032e-05,8.5521e-05,0,0.05,1.53,0
2.854e-05,9.991e-05,0,0.06,1.53,0
3.449e-05,0.00011486,0,0.07,1.53,0
4.0956e-05,0.00013083,0,0.08,1.53,0
4.802e-05,0.00014825,0,0.09,1.53,0
5.577e-05,0.0001675,0,0.1,1.53,0
6.4305e-05,0.00018899,0,0.11,1.53,0
7.3732e-05,0.00021309,0,0.12,1.53,0
8.4171e-05,0.00024021,0,0.13,1.53,0
9.5753e-05,0.00027078,0,0.14,1.53,0
0.00010862,0.00030525,0,0.15,1.53,0
0.00012295,0.00034414,0,0.16,1.53,0
0.00013889,0.00038796,0,0.17,1.53,0
5.5498e-06,2.1429e-05,0,0.01,1.54,0
0,0,0,0,1.54,0
1.1335e-05,3.9646e-05,0,0.02,1.54,0
1.7405e-05,5.5711e-05,0,0.03,1.54,0
2.3822e-05,7.0493e-05,0,0.04,1.54,0
3.0656e-05,8.4709e-05,0,0.05,1.54,0
3.7988e-05,9.8962e-05,0,0.06,1.54,0
4.5908e-05,0.00011377,0,0.07,1.54,0
5.4516e-05,0.00012959,0,0.08,1.54,0
6.392e-05,0.00014685,0,0.09,1.54,0
7.4239e-05,0.00016593,0,0.1,1.54,0
8.5604e-05,0.00018722,0,0.11,1.54,0
9.8158e-05,0.0002111,0,0.12,1.54,0
0.00011206,0.00023796,0,0.13,1.54,0
0.00012748,0.00026824,0,0.14,1.54,0
0.00014462,0.00030239,0,0.15,1.54,0
0.00016369,0.0003409,0,0.16,1.54,0
0.00018491,0.0003843,0,0.17,1.54,0
0.00015662,0.0004373,0,0.18,1.53,0
0.00020855,0.00043318,0,0.18,1.54,0
0.00023486,0.00048817,0,0.19,1.54,0
6.9157e-06,2.1166e-05,0,0.01,1.55,0
0,0,0,0,1.55,0
1.4124e-05,3.9159e-05,0,0.02,1.55,0
2.1688e-05,5.5026e-05,0,0.03,1.55,0
2.9684e-05,6.9626e-05,0,0.04,1.55,0
3.8199e-05,8.3668e-05,0,0.05,1.55,0
4.7335e-05,9.7747e-05,0,0.06,1.55,0
5.7204e-05,0.00011238,0,0.07,1.55,0
6.793e-05,0.00012801,0,0.08,1.55,0
7.9648e-05,0.00014506,0,0.09,1.55,0
9.2509e-05,0.00016391,0,0.1,1.55,0
0.00010667,0.00018494,0,0.11,1.55,0
0.00012232,0.00020853,0,0.12,1.55,0
0.00013965,0.00023507,0,0.13,1.55,0
0.00015887,0.00026498,0,0.14,1.55,0
0.00018022,0.00029871,0,0.15,1.55,0
0.00020399,0.00033674,0,0.16,1.55,0
0.00023044,0.0003796,0,0.17,1.55,0
0.0002599,0.00042788,0,0.18,1.55,0
0.00029269,0.00048219,0,0.19,1.55,0
0.00026415,0.00054999,0,0.2,1.54,0
0.0003292,0.00054325,0,0.2,1.55,0
0.00036983,0.00061181,0,0.21,1.55,0
0.00046813,0.00099224,0,0.25,1.54,0
0.00052342,0.0011147,0,0.26,1.54,0
0.00065205,0.0011008,0,0.26,1.55,0
0.00058319,0.00097984,0,0.25,1.55,0
0.00072834,0.0012359,0,0.27,1.55,0
8.2637e-06,2.0847e-05,0,0.01,1.56,0
0,0,0,0,1.56,0
1.6877e-05,3.8567e-05,0,0.02,1.56,0
2.5914e-05,5.4193e-05,0,0.03,1.56,0
3.5467e-05,6.8572e-05,0,0.04,1.56,0
4.5641e-05,8.2401e-05,0,0.05,1.56,0
5.6556e-05,9.6269e-05,0,0.06,1.56,0
6.8346e-05,0.00011068,0,0.07,1.56,0
8.1161e-05,0.00012608,0,0.08,1.56,0
9.5162e-05,0.00014287,0,0.09,1.56,0
0.00011053,0.00016144,0,0.1,1.56,0
0.00012745,0.00018216,0,0.11,1.56,0
0.00014615,0.0002054,0,0.12,1.56,0
0.00016686,0.00023155,0,0.13,1.56,0
0.00018982,0.00026101,0,0.14,1.56,0
0.00021535,0.00029422,0,0.15,1.56,0
0.00024374,0.00033167,0,0.16,1.56,0
0.00027534,0.00037388,0,0.17,1.56,0
0.00031053,0.00042142,0,0.18,1.56,0
0.00034972,0.00047491,0,0.19,1.56,0
0.00039333,0.00053503,0,0.2,1.56,0
0.00044187,0.00060253,0,0.21,1.56,0
0.00041503,0.00068877,0,0.22,1.55,0
0.00049586,0.00067829,0,0.22,1.56,0
0.00055588,0.00076322,0,0.23,1.56,0
0.0007789,0.0010838,0,0.26,1.56,0
0.00069668,0.00096476,0,0.25,1.56,0
0.00087,0.0012167,0,0.27,1.56,0
0.00081284,0.0013867,0,0.28,1.55,0
0.00097082,0.0013651,0,0.28,1.56,0
0.00090625,0.0015548,0,0.29,1.55,0
0.0010823,0.0015306,0,0.29,1.56,0
0.0010094,0.0017422,0,0.3,1.55,0
0.0012054,0.0017149,0,0.3,1.56,0
0.0011233,0.0019508,0,0.31,1.55,0
0.0013412,0.0019202,0,0.31,1.56,0
0.0012487,0.0021827,0,0.32,1.55,0
0.0014909,0.0021484,0,0.32,1.56,0
0.0016554,0.002402,0,0.33,1.56,0
9.5901e-06,2.0472e-05,0,0.01,1.57,0
0,0,0,0,1.57,0
1.9585e-05,3.7872e-05,0,0.02,1.57,0
3.0072e-05,5.3216e-05,0,0.03,1.57,0
4.1155e-05,6.7335e-05,0,0.04,1.57,0
5.296e-05,8.0916e-05,0,0.05,1.57,0
6.5624e-05,9.4535e-05,0,0.06,1.57,0
7.9304e-05,0.00010869,0,0.07,1.57,0
9.4172e-05,0.00012381,0,0.08,1.57,0
0.00011042,0.00014031,0,0.09,1.57,0
0.00012825,0.00015855,0,0.1,1.57,0
0.00014789,0.0001789,0,0.11,1.57,0
0.00016959,0.00020173,0,0.12,1.57,0
0.00019361,0.00022741,0,0.13,1.57,0
0.00022027,0.00025634,0,0.14,1.57,0
0.00024988,0.00028896,0,0.15,1.57,0
0.00028283,0.00032573,0,0.16,1.57,0
0.0003195,0.00036717,0,0.17,1.57,0
0.00036033,0.00041384,0,0.18,1.57,0
0.00040579,0.00046635,0,0.19,1.57,0
0.00045639,0.00052537,0,0.2,1.57,0
0.0005127,0.00059163,0,0.21,1.57,0
0.00057533,0.00066597,0,0.22,1.57,0
0.00064498,0.00074932,0,0.23,1.57,0
0.0006226,0.00085832,0,0.24,1.56,0
0.00072238,0.00084265,0,0.24,1.57,0
0.0008083,0.00094709,0,0.25,1.57,0
0.00090359,0.0010639,0,0.26,1.57,0
0.0010092,0.0011943,0,0.27,1.57,0
0.0011261,0.0013399,0,0.28,1.57,0
0.0012553,0.0015022,0,0.29,1.57,0
0.001398,0.0016831,0,0.3,1.57,0
0.0015554,0.0018844,0,0.31,1.57,0
0.0017289,0.0021082,0,0.32,1.57,0
0.0019197,0.0023569,0,0.33,1.57,0
0.0018363,0.0026833,0,0.34,1.56,0
0.0021293,0.0026329,0,0.34,1.57,0
0.0023593,0.0029389,0,0.35,1.57,0
1.0891e-05,2.0044e-05,0,0.01,1.58,0
0,0,0,0,1.58,0
2.2241e-05,3.7078e-05,0,0.02,1.58,0
3.4149e-05,5.2099e-05,0,0.03,1.58,0
4.6734e-05,6.5921e-05,0,0.04,1.58,0
6.0137e-05,7.9217e-05,0,0.05,1.58,0
7.4515e-05,9.2552e-05,0,0.06,1.58,0
9.0047e-05,0.00010641,0,0.07,1.58,0
0.00010693,0.00012122,0,0.08,1.58,0
0.00012537,0.00013738,0,0.09,1.58,0
0.00014562,0.00015524,0,0.1,1.58,0
0.00016792,0.00017517,0,0.11,1.58,0
0.00019256,0.00019752,0,0.12,1.58,0
0.00021984,0.00022267,0,0.13,1.58,0
0.00025011,0.00025099,0,0.14,1.58,0
0.00028374,0.00028293,0,0.15,1.58,0
0.00032115,0.00031893,0,0.16,1.58,0
0.00036279,0.00035949,0,0.17,1.58,0
0.00040914,0.00040517,0,0.18,1.58,0
0.00046075,0.00045656,0,0.19,1.58,0
0.0005182,0.00051431,0,0.2,1.58,0
0.00058213,0.00057915,0,0.21,1.58,0
0.00065323,0.00065189,0,0.22,1.58,0
0.00073229,0.00073342,0,0.23,1.58,0
0.00082012,0.00082473,0,0.24,1.58,0
0.00091762,0.0009269,0,0.25,1.58,0
0.0010257,0.0010411,0,0.26,1.58,0
0.0011455,0.0011687,0,0.27,1.58,0
0.0012781,0.001311,0,0.28,1.58,0
0.0014248,0.0014698,0,0.29,1.58,0
0.0015867,0.0016466,0,0.3,1.58,0
0.0017653,0.0018435,0,0.31,1.58,0
0.001962,0.0020624,0,0.32,1.58,0
0.0021785,0.0023055,0,0.33,1.58,0
0.0024163,0.0025754,0,0.34,1.58,0
0.0026772,0.0028745,0,0.35,1.58,0
0.0026111,0.0032777,0,0.36,1.57,0
0.0029629,0.0032058,0,0.36,1.58,0
0.0028865,0.0036526,0,0.37,1.57,0
0.0032754,0.0035723,0,0.37,1.58,0
0.0036165,0.0039772,0,0.38,1.58,0
0.004258,0.0055822,0,0.41,1.57,0
0.004677,0.0061919,0,0.42,1.57,0
0.0053073,0.0060554,0,0.42,1.58,0
0.0048316,0.0054591,0,0.41,1.58,0
0.0051301,0.0068613,0,0.43,1.57,0
0.0058216,0.0067101,0,0.43,1.58,0
0.0063765,0.0074281,0,0.44,1.58,0
1.2164e-05,1.9563e-05,0,0.01,1.59,0
0,0,0,0,1.59,0
2.4839e-05,3.6187e-05,0,0.02,1.59,0
3.8135e-05,5.0847e-05,0,0.03,1.59,0
5.2187e-05,6.4336e-05,0,0.04,1.59,0
6.7151e-05,7.7313e-05,0,0.05,1.59,0
8.3205e-05,9.0329e-05,0,0.06,1.59,0
0.00010055,0.00010386,0,0.07,1.59,0
0.00011939,0.00011832,0,0.08,1.59,0
0.00013999,0.00013409,0,0.09,1.59,0
0.00016259,0.00015153,0,0.1,1.59,0
0.00018749,0.00017098,0,0.11,1.59,0
0.000215,0.0001928,0,0.12,1.59,0
0.00024547,0.00021734,0,0.13,1.59,0
0.00027927,0.000245,0,0.14,1.59,0
0.00031683,0.00027617,0,0.15,1.59,0
0.0003586,0.0003113,0,0.16,1.59,0
0.00040509,0.00035088,0,0.17,1.59,0
0.00045684,0.00039545,0,0.18,1.59,0
0.00051446,0.00044558,0,0.19,1.59,0
0.0005786,0.00050191,0,0.2,1.59,0
0.00064996,0.00056515,0,0.21,1.59,0
0.00072934,0.00063609,0,0.22,1.59,0
0.00081758,0.00071561,0,0.23,1.59,0
0.00091561,0.00080465,0,0.24,1.59,0
0.0010244,0.00090428,0,0.25,1.59,0
0.0011451,0.0010156,0,0.26,1.59,0
0.0012787,0.00114,0,0.27,1.59,0
0.0014267,0.0012788,0,0.28,1.59,0
0.0015903,0.0014335,0,0.29,1.59,0
0.0017709,0.0016059,0,0.3,1.59,0
0.0019702,0.0017978,0,0.31,1.59,0
0.0021897,0.0020111,0,0.32,1.59,0
0.0024312,0.002248,0,0.33,1.59,0
0.0026966,0.002511,0,0.34,1.59,0
0.0029876,0.0028025,0,0.35,1.59,0
0.0033064,0.0031253,0,0.36,1.59,0
0.0036551,0.0034825,0,0.37,1.59,0
0.0040357,0.0038771,0,0.38,1.59,0
0.0039882,0.0044241,0,0.39,1.58,0
0.0044505,0.0043126,0,0.39,1.59,0
0.0049018,0.0047927,0,0.4,1.59,0
0.0059228,0.0059026,0,0.42,1.59,0
0.0053918,0.0053213,0,0.41,1.59,0
0.0064969,0.006541,0,0.43,1.59,0
0.0071164,0.007241,0,0.44,1.59,0
0.0077833,0.0080076,0,0.45,1.59,0
1.3405e-05,1.9033e-05,0,0.01,1.6,0
0,0,0,0,1.6,0
2.7371e-05,3.5205e-05,0,0.02,1.6,0
4.202e-05,4.9465e-05,0,0.03,1.6,0
5.75e-05,6.2588e-05,0,0.04,1.6,0
7.3984e-05,7.5212e-05,0,0.05,1.6,0
9.1668e-05,8.7876e-05,0,0.06,1.6,0
0.00011077,0.00010104,0,0.07,1.6,0
0.00013153,0.00011511,0,0.08,1.6,0
0.00015422,0.00013045,0,0.09,1.6,0
0.00017912,0.00014742,0,0.1,1.6,0
0.00020655,0.00016636,0,0.11,1.6,0
0.00023685,0.00018759,0,0.12,1.6,0
0.00027042,0.00021147,0,0.13,1.6,0
0.00030766,0.00023837,0,0.14,1.6,0
0.00034905,0.0002687,0,0.15,1.6,0
0.00039507,0.00030287,0,0.16,1.6,0
0.00044629,0.00034137,0,0.17,1.6,0
0.0005033,0.00038471,0,0.18,1.6,0
0.00056677,0.00043346,0,0.19,1.6,0
0.00063741,0.00048823,0,0.2,1.6,0
0.00071601,0.00054971,0,0.21,1.6,0
0.00080343,0.00061867,0,0.22,1.6,0
0.00090062,0.00069596,0,0.23,1.6,0
0.0010086,0.0007825,0,0.24,1.6,0
0.0011284,0.00087932,0,0.25,1.6,0
0.0012612,0.00098753,0,0.26,1.6,0
0.0014084,0.0011084,0,0.27,1.6,0
0.0015713,0.0012432,0,0.28,1.6,0
0.0017514,0.0013935,0,0.29,1.6,0
0.0019503,0.001561,0,0.3,1.6,0
0.0021697,0.0017474,0,0.31,1.6,0
0.0024113,0.0019545,0,0.32,1.6,0
0.0026772,0.0021847,0,0.33,1.6,0
0.0029693,0.0024401,0,0.34,1.6,0
0.0032897,0.0027232,0,0.35,1.6,0
0.0036407,0.0030367,0,0.36,1.6,0
0.0040246,0.0033836,0,0.37,1.6,0
0.0044437,0.0037668,0,0.38,1.6,0
0.0049004,0.0041898,0,0.39,1.6,0
0.0053974,0.0046562,0,0.4,1.6,0
0.005937,0.0051697,0,0.41,1.6,0
0.0065218,0.0057344,0,0.42,1.6,0
0.0071543,0.0063547,0,0.43,1.6,0
0.0078368,0.0070349,0,0.44,1.6,0
0.0085716,0.00778,0,0.45,1.6,0
0.0093609,0.0085949,0,0.46,1.6,0
1.4611e-05,1.8455e-05,0,0.01,1.61,0
0,0,0,0,1.61,0
2.983e-05,3.4134e-05,0,0.02,1.61,0
4.5793e-05,4.796e-05,0,0.03,1.61,0
6.2659e-05,6.0683e-05,0,0.04,1.61,0
8.0619e-05,7.2924e-05,0,0.05,1.61,0
9.9885e-05,8.5204e-05,0,0.06,1.61,0
0.0001207,9.797e-05,0,0.07,1.61,0
0.00014331,0.00011161,0,0.08,1.61,0
0.00016803,0.0001265,0,0.09,1.61,0
0.00019516,0.00014296,0,0.1,1.61,0
0.00022504,0.00016131,0,0.11,1.61,0
0.00025806,0.0001819,0,0.12,1.61,0
0.00029464,0.00020506,0,0.13,1.61,0
0.00033522,0.00023115,0,0.14,1.61,0
0.00038031,0.00026055,0,0.15,1.61,0
0.00043047,0.00029369,0,0.16,1.61,0
0.00048628,0.00033101,0,0.17,1.61,0
0.0005484,0.00037301,0,0.18,1.61,0
0.00061754,0.00042025,0,0.19,1.61,0
0.0006945,0.00047332,0,0.2,1.61,0
0.00078012,0.00053288,0,0.21,1.61,0
0.00087535,0.00059969,0,0.22,1.61,0
0.00098121,0.00067456,0,0.23,1.61,0
0.0010988,0.00075838,0,0.24,1.61,0
0.0012293,0.00085215,0,0.25,1.61,0
0.001374,0.00095693,0,0.26,1.61,0
0.0015342,0.0010739,0,0.27,1.61,0
0.0017116,0.0012045,0,0.28,1.61,0
0.0019077,0.00135,0,0.29,1.61,0
0.0021243,0.0015121,0,0.3,1.61,0
0.0023632,0.0016925,0,0.31,1.61,0
0.0026263,0.0018931,0,0.32,1.61,0
0.0029158,0.0021158,0,0.33,1.61,0
0.0032338,0.002363,0,0.34,1.61,0
0.0035828,0.002637,0,0.35,1.61,0
0.003965,0.0029404,0,0.36,1.61,0
0.004383,0.0032761,0,0.37,1.61,0
0.0048394,0.003647,0,0.38,1.61,0
0.0053368,0.0040564,0,0.39,1.61,0
0.0058781,0.0045077,0,0.4,1.61,0
0.0064659,0.0050048,0,0.41,1.61,0
0.0071029,0.0055515,0,0.42,1.61,0
0.007792,0.0061521,0,0.43,1.61,0
0.0085357,0.0068108,0,0.44,1.61,0
0.0093365,0.0075325,0,0.45,1.61,0
0.010197,0.0083218,0,0.46,1.61,0
0.010206,0.0094846,0,0.47,1.6,0
0.011119,0.0091839,0,0.47,1.61,0
0.01111,0.010455,0,0.48,1.6,0
0.012104,0.010124,0,0.48,1.61,0
0.013154,0.011147,0,0.49,1.61,0
1.5778e-05,1.7833e-05,0,0.01,1.62,0
0,0,0,0,1.62,0
3.2212e-05,3.2982e-05,0,0.02,1.62,0
4.9444e-05,4.6339e-05,0,0.03,1.62,0
6.7651e-05,5.8632e-05,0,0.04,1.62,0
8.7036e-05,7.046e-05,0,0.05,1.62,0
0.00010783,8.2326e-05,0,0.06,1.62,0
0.00013029,9.4663e-05,0,0.07,1.62,0
0.00015471,0.00010785,0,0.08,1.62,0
0.00018138,0.00012223,0,0.09,1.62,0
0.00021066,0.00013814,0,0.1,1.62,0
0.00024292,0.00015588,0,0.11,1.62,0
0.00027857,0.00017578,0,0.12,1.62,0
0.00031805,0.00019815,0,0.13,1.62,0
0.00036186,0.00022336,0,0.14,1.62,0
0.00041055,0.00025177,0,0.15,1.62,0
0.00046469,0.00028378,0,0.16,1.62,0
0.00052494,0.00031983,0,0.17,1.62,0
0.000592,0.0003604,0,0.18,1.62,0
0.00066664,0.00040601,0,0.19,1.62,0
0.0007497,0.00045725,0,0.2,1.62,0
0.00084212,0.00051476,0,0.21,1.62,0
0.0009449,0.00057925,0,0.22,1.62,0
0.0010591,0.00065151,0,0.23,1.62,0
0.001186,0.0007324,0,0.24,1.62,0
0.0013268,0.00082288,0,0.25,1.62,0
0.0014829,0.00092398,0,0.26,1.62,0
0.0016559,0.0010369,0,0.27,1.62,0
0.0018473,0.0011628,0,0.28,1.62,0
0.0020589,0.0013032,0,0.29,1.62,0
0.0022925,0.0014595,0,0.3,1.62,0
0.0025502,0.0016335,0,0.31,1.62,0
0.0028341,0.0018269,0,0.32,1.62,0
0.0031464,0.0020417,0,0.33,1.62,0
0.0034895,0.00228,0,0.34,1.62,0
0.003866,0.0025442,0,0.35,1.62,0
0.0042783,0.0028368,0,0.36,1.62,0
0.0047293,0.0031604,0,0.37,1.62,0
0.0052218,0.003518,0,0.38,1.62,0
0.0057586,0.0039128,0,0.39,1.62,0
0.0063426,0.0043481,0,0.4,1.62,0
0.006977,0.0048275,0,0.41,1.62,0
0.0076646,0.0053548,0,0.42,1.62,0
0.0084084,0.0059341,0,0.43,1.62,0
0.0092113,0.0065697,0,0.44,1.62,0
0.010076,0.0072661,0,0.45,1.62,0
0.011005,0.008028,0,0.46,1.62,0
0.012001,0.0088602,0,0.47,1.62,0
0.013065,0.009768,0,0.48,1.62,0
0.0142,0.010757,0,0.49,1.62,0
0.014269,0.01226,0,0.5,1.61,0
0.015406,0.011831,0,0.5,1.62,0
0.01545,0.013466,0,0.51,1.61,0
0.016683,0.012998,0,0.51,1.62,0
0.016697,0.014773,0,0.52,1.61,0
0.018032,0.014261,0,0.52,1.62,0
0.018009,0.016185,0,0.53,1.61,0
0.01945,0.015627,0,0.53,1.62,0
0.019382,0.017708,0,0.54,1.61,0
0.020937,0.017102,0,0.54,1.62,0
0.022488,0.01869,0,0.55,1.62,0
1.6905e-05,1.7168e-05,0,0.01,1.63,0
0,0,0,0,1.63,0
3.4508e-05,3.1752e-05,0,0.02,1.63,0
5.2965e-05,4.461e-05,0,0.03,1.63,0
7.2463e-05,5.6443e-05,0,0.04,1.63,0
9.3222e-05,6.783e-05,0,0.05,1.63,0
0.00011549,7.9255e-05,0,0.06,1.63,0
0.00013954,9.1133e-05,0,0.07,1.63,0
0.00016568,0.00010383,0,0.08,1.63,0
0.00019425,0.00011768,0,0.09,1.63,0
0.0002256,0.00013299,0,0.1,1.63,0
0.00026015,0.00015008,0,0.11,1.63,0
0.00029832,0.00016923,0,0.12,1.63,0
0.0003406,0.00019078,0,0.13,1.63,0
0.00038753,0.00021504,0,0.14,1.63,0
0.00043966,0.00024239,0,0.15,1.63,0
0.00049765,0.0002732,0,0.16,1.63,0
0.00056218,0.00030789,0,0.17,1.63,0
0.000634,0.00034692,0,0.18,1.63,0
0.00071393,0.0003908,0,0.19,1.63,0
0.00080288,0.00044009,0,0.2,1.63,0
0.00090185,0.0004954,0,0.21,1.63,0
0.0010119,0.00055743,0,0.22,1.63,0
0.0011342,0.00062691,0,0.23,1.63,0
0.00127,0.00070468,0,0.24,1.63,0
0.0014208,0.00079164,0,0.25,1.63,0
0.0015879,0.00088882,0,0.26,1.63,0
0.001773,0.00099731,0,0.27,1.63,0
0.0019779,0.0011183,0,0.28,1.63,0
0.0022044,0.0012532,0,0.29,1.63,0
0.0024545,0.0014035,0,0.3,1.63,0
0.0027303,0.0015706,0,0.31,1.63,0
0.0030341,0.0017563,0,0.32,1.63,0
0.0033684,0.0019627,0,0.33,1.63,0
0.0037357,0.0021916,0,0.34,1.63,0
0.0041386,0.0024453,0,0.35,1.63,0
0.00458,0.0027263,0,0.36,1.63,0
0.0050628,0.0030372,0,0.37,1.63,0
0.0055899,0.0033807,0,0.38,1.63,0
0.0061646,0.0037599,0,0.39,1.63,0
0.0067899,0.004178,0,0.4,1.63,0
0.0074691,0.0046385,0,0.41,1.63,0
0.0082054,0.0051452,0,0.42,1.63,0
0.009002,0.0057018,0,0.43,1.63,0
0.0098621,0.0063127,0,0.44,1.63,0
0.010788,0.0069821,0,0.45,1.63,0
0.011784,0.0077146,0,0.46,1.63,0
0.012851,0.0085151,0,0.47,1.63,0
0.013992,0.0093884,0,0.48,1.63,0
0.015209,0.01034,0,0.49,1.63,0
0.016502,0.011374,0,0.5,1.63,0
0.017872,0.012497,0,0.51,1.63,0
0.01932,0.013715,0,0.52,1.63,0
0.020843,0.015032,0,0.53,1.63,0
0.022439,0.016454,0,0.54,1.63,0
0.024105,0.017986,0,0.55,1.63,0
0.025837,0.019635,0,0.56,1.63,0
1.7989e-05,1.6465e-05,0,0.01,1.64,0
0,0,0,0,1.64,0
3.6716e-05,3.045e-05,0,0.02,1.64,0
5.6347e-05,4.278e-05,0,0.03,1.64,0
7.7084e-05,5.4127e-05,0,0.04,1.64,0
9.916e-05,6.5047e-05,0,0.05,1.64,0
0.00012284,7.6004e-05,0,0.06,1.64,0
0.00014842,8.7397e-05,0,0.07,1.64,0
0.00017621,9.9576e-05,0,0.08,1.64,0
0.00020659,0.00011286,0,0.09,1.64,0
0.00023993,0.00012755,0,0.1,1.64,0
